494	401
1	0
1	1
0	0
392	304
414	259
0	0
0	0
155	154
60	53
619	495
0	0
0	0
4	2
497	527
1	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	1
0	0
0	1
8	6
0	0
251	291
10	0
68	68
4	0
0	0
0	0
1	0
0	1
2422	2256
0	0
3	3
13	7
0	0
14	15
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
315	304
1	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14201	12745
0	1
2	6
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
753	175
0	0
19	4
193	92
0	0
2	0
0	0
58	45
0	0
1	0
229	171
0	0
1	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
116	115
8	3
345	293
3	0
2538	1973
46	37
4	0
0	0
2	0
654	574
0	0
0	0
99	163
0	0
1	3
1	3
538	540
57	57
0	0
2	0
0	0
0	0
0	0
762	535
0	0
2	4
0	0
87	38
0	0
0	0
0	0
0	0
3	4
2860	2451
0	0
1	0
36	35
3	0
546	428
0	0
147	127
0	0
3	0
0	0
9	6
2	3
0	0
0	0
0	0
0	0
0	0
0	0
8	18
0	0
2589	2453
72	55
1656	1664
27	10
947	758
1248	1210
1	4
0	0
1	1
0	1
0	0
1	2
358	335
0	1
0	0
0	0
0	0
0	0
0	0
5	3
0	0
0	0
0	0
0	0
0	0
122	114
551	633
36	25
9	15
0	0
1	0
257	299
0	0
0	0
232	172
346	392
0	0
0	0
3	3
0	0
0	0
0	0
9	7
0	0
0	0
393	409
601	403
2	0
1070	869
0	0
420	387
3	0
0	0
0	0
3	0
0	0
0	0
0	1
0	0
0	0
0	0
869	579
2	0
0	0
1	0
0	0
0	0
431	350
1	0
0	0
4	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
749	617
2	0
0	0
307	209
0	0
0	0
0	0
0	0
0	0
6	7
0	0
0	0
0	0
0	2
0	0
15	5
0	0
0	0
0	0
2	0
2	0
0	0
0	0
1053	914
5	0
0	0
0	2
133	112
227	172
0	0
3	0
56	55
0	3
0	0
0	0
1	0
0	0
572	377
0	0
507	345
2	2
4	3
9	1
0	0
0	0
0	0
0	0
51	82
0	0
64	109
4	8
2021	1713
0	0
253	229
0	1
0	0
0	0
0	0
0	0
0	0
3	1
8	2
0	0
0	0
0	0
0	0
0	2
1	0
0	1
110	86
7	1
0	1
37	35
13	6
19	25
0	0
246	161
1134	968
4	8
1	1
228	293
12	10
9	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
24	12
1	0
206	142
3	1
0	0
0	0
0	0
7	0
0	0
0	0
0	0
28	18
0	0
0	0
0	0
0	0
0	0
0	0
64	11
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	4
3	2
0	0
0	0
0	0
191	108
0	0
809	808
15	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2760	2532
0	0
3	3
5	4
0	0
0	0
117	52
0	0
0	0
5	6
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
456	367
0	0
0	0
5	1
54	40
0	0
0	0
0	0
3	4
1758	1514
9	18
896	779
1186	1083
3	4
83	55
36	13
19	9
31	36
860	711
1	3
441	313
3016	2798
0	0
0	0
0	6
173	149
0	0
0	0
0	0
111	16
0	0
16	10
2	1
0	0
77	85
0	0
0	0
354	220
0	1
0	0
0	0
0	0
0	0
3	1
2	0
0	0
2	0
4	6
4	6
0	0
0	0
0	0
0	0
0	0
0	0
12	6
0	0
0	0
0	0
0	0
0	0
0	0
168	226
0	0
0	0
13	7
108	108
0	0
99	86
3056	2408
4	9
130	145
0	0
0	0
0	0
0	0
2963	2409
1865	1332
0	0
0	0
3	8
1	0
0	2
0	0
124	84
0	0
1	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
16	6
2783	2423
0	0
2	5
405	203
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1
13	7
0	0
2	1
0	0
111	125
3	0
1	0
0	0
0	6
0	1
0	0
0	0
0	0
0	0
1	0
3	0
0	0
0	0
698	692
0	0
5	3
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1301	942
0	0
0	0
0	0
243	215
0	0
0	1
0	0
0	0
0	0
1	0
0	0
0	0
0	0
91	65
2	4
3438	3285
28	34
0	2
0	0
3	1
0	0
0	0
0	0
0	1
183	162
0	0
0	1
0	0
2	1
0	0
0	0
0	0
0	0
0	0
12918	12049
7	2
541	371
468	336
4	2
240	269
132	114
177	177
408	164
14	7
0	1
0	0
0	0
1	0
0	0
669	725
4328	3716
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
37	36
0	0
234	185
1	1
110	81
0	0
0	0
0	0
0	0
1254	1026
1	0
0	0
1	0
1043	1011
0	0
0	0
1206	989
0	0
1	0
0	0
0	0
1	3
0	0
1	5
0	0
0	0
0	0
1	0
598	533
4	2
0	0
661	661
1	1
0	0
0	0
0	1
0	0
0	0
1032	952
1	1
0	0
595	473
333	324
64	13
3	0
629	178
0	0
8	2
357	281
0	0
161	107
0	5
85	52
0	0
6261	7126
2	0
3	0
0	0
0	0
0	0
139	120
0	0
0	1
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
147	102
0	0
1	0
0	0
3	1
0	0
8	5
0	0
1	1
0	0
0	0
0	0
2	6
624	582
0	0
5	5
1965	2331
428	520
10	16
0	0
0	0
0	0
2	0
5	14
256	248
1	2
2623	2365
6	8
0	0
1656	1505
0	0
0	0
0	0
0	0
1	4
0	1
1	0
0	0
0	0
0	0
0	0
26	22
0	0
3429	3215
2	0
193	203
0	0
0	0
388	194
0	0
1	0
0	0
348	265
0	0
22	26
158	140
1357	1246
0	0
0	2
0	1
15	21
0	0
0	0
37	7
7	1
0	0
0	1
156	173
0	0
0	0
0	0
0	2
0	0
0	0
625	535
0	0
0	0
326	302
0	0
6	4
2	1
63	90
117	106
0	0
0	0
0	0
0	0
0	0
45	44
1307	1410
2	0
1	0
1	9
2	0
127	139
0	1
500	49
0	0
13	10
0	0
0	1
7	16
0	0
1	0
0	0
0	0
0	0
0	0
84	58
1	0
0	0
304	269
0	0
0	0
0	0
0	0
859	731
1	0
3	1
176	84
869	699
1	0
0	0
46	35
529	472
1	2
1	0
0	0
0	0
0	0
0	0
0	0
0	0
24	50
0	0
1188	1118
0	0
614	513
20	20
0	0
190	116
160	157
324	242
0	0
0	0
0	0
7	8
1663	1541
2228	2139
0	0
41	41
0	0
40	23
149	141
228	246
0	0
0	0
0	0
0	0
0	0
237	215
0	1
0	5
0	0
0	0
396	306
0	0
2	8
721	644
0	0
1	4
1	0
0	0
490	458
0	0
0	0
0	0
0	0
0	0
1	1
0	0
2110	1559
0	0
242	188
1	1
82	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	3
28	30
0	1
2587	1623
0	0
2	1
0	0
0	0
0	0
0	0
0	0
0	0
7	7
0	0
1	3
991	905
0	3
0	0
0	0
0	0
0	0
3	0
4	1
928	852
23	12
98	81
1	0
3	1
245	101
5	2
0	0
1	0
0	0
2	1
0	1
0	0
86	75
0	0
0	0
0	0
4	2
333	326
3	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
7	8
2058	1912
0	0
0	0
0	0
1	0
3263	3121
6	0
176	201
0	0
0	0
816	633
0	0
1190	1042
0	0
65	27
1	1
39	23
1	2
35	28
2024	1760
1	0
0	0
0	0
0	0
0	0
0	0
0	0
1839	1278
975	482
0	0
0	1
0	0
0	2
73	42
365	302
0	0
0	0
0	0
0	0
0	0
0	0
0	0
18	9
212	198
1	6
0	3
1634	1329
0	0
0	0
26	18
0	0
2567	2465
418	424
1	4
0	0
2	1
0	0
241	151
1	2
3	0
0	0
5	0
2	3
4890	4344
3	0
22	20
0	1
5	5
75	68
4	0
0	0
0	0
3	0
443	320
0	2
1	0
18	3
433	434
0	0
4	8
0	0
0	0
0	0
0	0
60	77
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
309	318
1	3
1	0
0	0
3	1
0	0
0	0
15	28
28	21
3	1
0	0
2	0
0	0
447	408
177	202
0	1
0	2
3	0
7401	6686
0	0
2	0
1317	1211
0	0
0	0
3	4
0	0
383	281
0	0
0	0
303	257
10	23
20	37
1662	1620
0	0
235	176
760	610
1	1
0	0
650	499
772	544
0	0
1	0
0	0
418	343
1	0
1	0
0	0
3	3
247	246
5	0
566	557
981	708
0	0
0	0
2678	2161
0	0
22	4
0	0
0	2
293	215
3	1
0	0
198	152
4	5
0	0
4	5
0	0
698	677
1088	865
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
8	13
62	41
0	0
847	721
0	0
0	0
204	165
0	3
4	2
5	3
1663	1409
0	1
8	0
199	196
840	654
2	0
0	0
0	0
0	0
0	0
1	0
0	0
79	56
0	0
286	288
49	42
452	364
0	0
505	428
0	0
0	0
0	0
3	1
0	0
0	0
2249	1869
2	4
82	46
789	700
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	5
0	0
132	154
0	0
1	5
801	745
0	0
0	0
0	0
0	0
0	0
0	0
1044	699
0	0
1492	1294
2341	1982
0	0
1	0
0	0
0	0
0	0
44	17
0	0
3	9
117	84
0	0
1	0
3460	2761
8	6
0	0
0	0
100	30
0	0
1	0
0	0
3	0
481	373
0	0
0	0
0	0
138	97
5	0
1	0
7	3
0	0
57	38
2	1
0	0
311	236
0	0
0	0
61	14
0	0
0	0
248	282
2	4
1	0
3780	3756
2379	2053
0	0
0	0
0	0
419	330
0	0
0	0
67	58
775	691
0	0
252	157
0	0
1	0
1241	1294
0	0
22	22
2	0
0	1
55	22
43	40
35	26
187	175
12	7
76	45
0	0
0	0
64	47
1	0
0	0
0	0
0	0
44	30
2	0
32	20
512	478
0	0
0	0
15	4
0	0
0	2
0	0
242	247
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1400	1201
27	25
29	28
519	450
0	1
3	5
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	1
0	0
252	236
0	0
7	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3004	2819
2	3
21	12
98	55
0	0
3	5
501	521
28	37
0	0
1	0
0	0
69	34
0	0
536	495
2	2
4764	4230
1	0
656	549
50	36
0	0
0	0
7	3
121	106
302	220
21	13
48	53
0	0
0	0
0	1
2	0
0	0
1209	578
0	0
1	3
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1111	1019
0	0
0	2
0	0
0	0
0	0
1	0
0	0
2	5
0	0
3	5
864	795
203	235
0	0
7	4
195	179
287	285
0	0
0	0
0	0
0	0
0	4
34	13
311	316
0	0
74	49
743	475
6	2
0	0
2	1
0	0
4	2
27	25
46	61
25	39
344	292
5	4
426	488
1037	1145
471	426
18	23
19	19
1	2
0	0
0	0
0	0
0	0
0	0
0	0
1	0
6	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
293	259
304	286
4	1
0	0
795	715
0	0
0	0
94	87
202	328
0	0
0	1
1	0
846	846
5	8
1	1
7611	6976
0	0
6	5
5	1
0	0
0	0
0	0
11	3
194	109
0	1
1	0
13	3
13	11
0	0
0	1
348	234
0	0
0	0
0	1
0	0
0	0
342	323
368	322
1	0
0	0
1	0
10	9
232	210
31	17
0	0
329	354
28	41
0	2
21	23
224	179
1052	877
0	0
0	0
525	655
4	5
3222	3095
16	12
1427	1457
3	0
0	0
0	8
3	0
535	488
29	21
9	3
0	0
1	0
106	82
0	4
109	114
0	0
0	0
2	0
0	1
0	0
0	1
0	0
249	176
0	0
0	0
253	237
754	656
1187	1124
512	417
0	1
100	93
1	0
1	2
0	0
0	0
0	0
0	0
0	0
5	5
0	0
779	734
115	108
0	0
477	509
3	0
1	1
0	0
810	712
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	1
0	0
0	0
4	0
0	0
0	0
0	1
1	0
0	0
0	0
716	579
3146	3207
7	6
0	2
33	18
1	0
19	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
18	18
0	1
0	0
0	0
0	0
0	0
0	0
2	1
0	0
5	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	3
736	613
0	0
1	0
1	0
361	239
0	0
8	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
1	0
396	289
2	0
2	2
2	4
0	0
0	0
637	521
2	0
0	0
0	0
0	0
0	0
0	0
0	0
397	272
0	0
0	2
0	0
3142	1869
22	19
0	0
0	0
3	3
0	0
0	0
0	0
0	0
50	34
0	0
119	109
0	0
0	3
3	3
655	588
0	1
0	0
74	17
2	0
0	0
1	0
0	0
0	0
3	0
0	0
253	302
0	0
4	4
2	1
588	359
1154	1013
424	202
1	0
0	0
0	0
0	0
0	0
745	548
0	0
0	0
336	208
0	0
69	51
0	0
0	0
0	0
105	89
0	1
0	0
878	756
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
225	194
1	0
370	300
0	0
493	524
3	2
1334	1096
0	0
2	1
4	0
6	10
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
1015	857
0	0
0	0
251	214
2	4
0	0
561	540
111	147
4	3
0	0
0	0
743	815
8	1
236	183
0	0
0	0
0	0
0	1
1	0
0	0
84	62
1406	1257
252	224
10	3
0	1
0	0
0	1
0	0
0	0
0	0
0	0
74	74
1	3
0	0
2	3
0	3
5	3
37	32
0	0
0	0
3	1
2059	2517
0	2
7	4
0	0
0	0
0	0
0	0
0	2
0	0
1128	979
4	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
2	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
188	167
0	0
0	0
0	0
0	0
0	0
0	0
6	7
1108	850
186	578
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
54	28
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	2
0	0
0	0
4	7
0	0
0	0
0	0
5	1
0	0
0	0
310	220
0	0
1	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
1	1
1911	1599
166	167
0	0
2	4
2	1
0	0
0	0
0	0
229	249
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
489	461
0	0
0	0
0	0
0	0
0	0
0	0
331	278
0	2
58	38
0	0
0	0
4	6
0	0
0	0
0	0
0	0
0	0
0	0
2	0
209	76
1	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
6	5
1287	1104
0	0
1	1
1	1
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
12	6
0	0
2	4
0	0
0	0
0	0
0	0
609	505
12	12
0	0
0	0
0	0
0	0
0	0
11	27
0	0
0	0
12	20
0	0
0	0
3	0
0	0
0	0
54	45
0	0
11	8
0	0
837	787
1	0
281	175
0	2
0	0
0	0
0	0
0	0
0	0
0	0
9	38
5488	4676
3	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
165	96
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
2	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
268	313
1	0
6	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
28	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
405	380
0	0
5091	5414
0	0
317	233
7	10
0	0
24	27
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	2
9	6
2067	2085
4	1
13	18
3	0
0	0
3	5
0	0
0	0
0	0
2	0
0	1
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
2	0
0	0
0	0
0	0
0	0
0	0
0	0
13	12
7	13
171	174
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	3
87	102
500	396
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
734	754
0	0
1315	1366
0	0
0	0
0	0
6	6
0	0
2	0
0	0
0	0
1	0
0	0
0	0
0	0
10	6
0	0
0	0
0	0
0	0
0	0
0	0
0	1
467	365
2	0
2	0
0	2
0	0
3	0
50	92
3	5
0	0
0	0
623	671
0	0
1	0
721	645
0	0
97	72
0	0
0	0
4	0
0	0
1	3
65	96
1836	1606
121	125
0	0
11	25
6	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
2	4
0	0
19	13
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
1	2
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	19
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
1	0
0	0
0	0
0	0
0	0
0	0
361	615
1	0
0	0
4	4
0	3
0	0
35	47
0	0
0	0
0	0
0	0
0	0
3	1
737	734
180	127
7	4
11	9
130	146
8	10
1	0
0	0
0	0
0	0
169	162
2	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
240	64
0	0
7	7
0	0
0	0
0	0
1	0
0	0
0	0
195	163
1	0
181	169
2	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
2	1
0	0
0	0
0	1
1	0
2	8
640	501
153	173
0	0
0	0
4	5
262	192
1	0
0	0
2	2
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
874	604
0	0
0	0
0	0
0	0
1538	1591
491	320
2	0
0	0
0	0
2	0
3	2
0	1
0	0
0	0
451	600
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
723	638
1	0
17	8
468	479
0	0
0	0
510	485
224	246
0	0
10	11
0	0
0	0
10	10
35	33
0	0
0	0
0	0
56	28
3	0
0	0
0	0
2	2
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
6	9
251	256
1	1
0	0
105	102
4	2
2481	1920
0	0
6	1
1	1
1	2
185	127
1157	1162
4	1
0	0
8	5
0	0
4	3
0	0
1498	1010
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	2
0	0
0	0
0	0
1	2
687	712
0	1
0	0
3	0
0	0
0	0
0	0
0	0
760	784
26	21
2	0
0	0
1	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
2	0
31	40
0	0
0	2
0	3
0	0
11	7
0	0
423	378
675	480
9	6
0	0
2970	2497
228	198
0	2
0	0
0	0
1	2
0	0
4	0
8043	7041
52	56
0	0
9	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
739	639
995	913
789	761
0	1
0	0
231	204
0	0
23	19
1681	1320
9	2
0	0
0	0
1	0
0	0
9	10
0	0
0	0
1	5
0	0
1375	1233
4	1
240	214
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	1
527	558
404	381
5	3
0	0
0	0
3	1
3	3
0	1
0	3
0	0
0	0
0	0
0	0
0	0
0	0
2	11
54	78
0	0
0	0
0	0
3	0
2	0
0	0
0	0
12	18
2	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
147	106
0	0
0	0
0	0
0	0
0	0
4	6
0	0
807	698
0	0
0	0
0	0
2	0
172	188
0	2
0	0
0	2
0	1
1	1
1	0
0	0
4	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	2
0	0
0	0
0	0
1	0
0	0
0	0
42	54
0	0
0	0
0	0
215	226
16	6
5	1
421	312
4	11
0	0
1	0
14	5
0	0
245	220
0	2
242	173
42	24
3	1
237	192
2	0
0	0
0	0
31	40
473	399
0	0
182	170
0	0
0	0
0	0
0	0
0	5
0	0
186	7
0	0
0	0
0	0
1	0
0	0
0	0
0	0
170	159
0	4
515	440
2	2
176	147
47	53
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
318	310
121	142
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	1
1	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	6
346	228
0	7
0	0
6	1
246	429
0	1
0	0
2	6
0	0
1	0
368	280
1	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
452	283
677	661
23	24
11	12
1448	1288
8	1
0	0
651	578
0	0
0	0
1	1
0	0
0	0
0	0
250	189
87	73
266	167
0	0
0	0
4	1
0	0
276	216
23	16
360	302
2	3
0	0
1	1
0	2
5	7
0	0
841	579
0	0
73	20
104	123
0	0
32	15
20	17
739	756
0	0
2	2
133	77
99	75
6	0
0	0
0	0
0	0
2	0
1191	1181
0	0
0	0
0	0
3	9
433	462
0	0
0	0
1	1
0	0
78	88
26	33
0	1
0	0
0	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
4	1
2	1
0	0
987	912
329	307
0	1
37	45
0	0
0	0
0	1
0	0
0	0
0	0
0	0
8	1
91	64
0	0
0	0
62	40
388	372
89	98
29	19
504	502
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
175	110
1	0
0	0
0	0
0	0
0	0
0	0
1299	955
5	1
25	27
57	37
496	465
2	3
0	0
0	0
605	506
595	455
0	0
0	0
179	208
3	9
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
4	1
0	0
0	0
0	0
0	0
0	0
14	16
14	5
9	4
0	4
279	297
0	0
1748	1780
632	456
10	2
0	0
2	1
929	971
2	0
0	0
0	0
22	26
0	0
0	0
0	0
377	340
7	7
0	0
0	0
0	2
0	1
0	0
0	0
0	0
0	0
0	0
36	35
0	0
19	17
1	0
91	89
4079	3370
1	0
0	0
24	23
0	0
4	2
0	0
1	1
0	0
0	0
0	0
0	0
4	0
57	45
0	0
0	1
0	0
890	811
13	13
0	0
1	3
288	220
0	0
0	0
1	0
0	0
0	0
22	22
3	2
0	0
162	148
1	8
0	0
269	231
25	11
254	267
23	15
224	244
210	225
3	4
1166	1085
5	3
0	0
0	0
0	0
0	2
