gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000157916.21,2256.2353944846227,-0.7229407952043968,0.14029888038433538,-5.152862184102749,2.5654050100382627e-07,1.211955230665085e-06
ENSG00000157911.12,133.91277533441126,-0.6306411350125856,0.27004413856127046,-2.3353261373214327,0.019526389759393806,0.03615336713848521
ENSG00000149527.18,13.344749462590073,4.046526938054284,1.5589639889962628,2.5956513214007177,0.009441181987124148,0.01934091830128367
ENSG00000157881.17,388.2797122056759,-0.7520443055360123,0.18078308741276577,-4.159926220415393,3.183504148607086e-05,0.00010979810653473719
ENSG00000272449.4,34.86214646599177,1.3663674174757188,0.5720348319206051,2.3886087721059654,0.016912301173668765,0.0319562996044123
ENSG00000238164.7,43.508992783275495,2.470162362738127,0.5946417822569029,4.1540343050952035,3.2666416877988884e-05,0.0001124565008305476
ENSG00000157873.19,800.0372626435111,0.5702996897282865,0.15625702570395777,3.649753904882125,0.0002624916675887394,0.0007718100656457917
ENSG00000225931.3,5.648160630765726,4.295092772647844,2.5353484562735336,1.6940838100656153,0.09024935832288541,
ENSG00000307958.1,2.3461364683284343,1.166126401367519,1.9393578615981384,0.601295111365659,0.5476434450666684,
ENSG00000228037.2,6.1573989914101634,4.419985434897591,2.5180370389727735,1.7553297932030074,0.07920291320657821,0.11521582481293181
ENSG00000289610.3,8.081249817449656,3.2582538076340075,1.625807984311358,2.004082793955587,0.045061192214069554,0.07291572753125371
ENSG00000157870.18,268.62239377145045,-2.0849088804832383,0.20023516709100855,-10.412301249438515,2.1788980616065273e-25,4.7513038358199725e-24
ENSG00000142606.16,6.433503702824159,4.4842315055063295,2.5106614819020923,1.7860757166310803,0.0740869993753718,0.10912152619639749
ENSG00000237058.2,4.804033590162961,2.4818147527120185,1.9004861397873196,1.3058841634013465,0.1915919528848692,
ENSG00000215912.13,76.19796565070047,0.05915376301735355,0.3796369814244559,0.1558166509369019,0.8761775453866067,0.9007627468953477
ENSG00000142611.17,3.041265399010429,3.40154832211164,2.6658630839773134,1.275965124599245,0.2019678477302792,
ENSG00000279839.1,2.9764391679830013,1.6897125367326324,1.8604556629305737,0.908225103344313,0.36375930367058096,
ENSG00000287828.2,1.7728630552044098,2.6238529364578924,2.8131007270785475,0.9327262657895681,0.3509613198147499,
ENSG00000130762.16,13.431870356421502,0.43703393089293435,0.8806475427466964,0.4962642938057228,0.6197079547234478,0.6789106725546625
ENSG00000272088.1,1.6788140639053792,2.5442702696134263,2.8884198457404873,0.8808519555650562,0.37839795443834723,
ENSG00000162591.18,552.5145098383366,2.863989105905963,0.3180648556786919,9.004418610772753,2.1681150859899348e-19,3.1393968117682608e-18
ENSG00000309127.1,9.32215014226878,-0.20828260047995215,0.8409735476371337,-0.24766843269346525,0.8043909580830286,0.8407465451029732
ENSG00000238260.4,75.75972800065136,-0.978639595039745,0.3421774215872601,-2.860035564299142,0.0042359350140351365,0.009589740038890158
ENSG00000158109.16,1032.5157717349227,-1.059111261102179,0.15991642029361372,-6.6229050097394815,3.522073715919121e-11,2.561612725457832e-10
ENSG00000116213.17,509.7229978679543,-0.7175291138432097,0.16017805884574868,-4.47957179037979,7.479293213054007e-06,2.8501687175686644e-05
ENSG00000078900.17,125.18967975892512,-1.2616942875617765,0.3154331856833389,-3.999878087743064,6.33751227134505e-05,0.00020810439145215902
ENSG00000227589.1,8.114351907337445,-0.6679619975488905,0.9142369302952378,-0.7306224189972103,0.46500981443436973,0.533719969461084
ENSG00000293478.2,62.11979887677393,0.1098126924686013,0.4175072708757349,0.263019832536726,0.792535292992322,0.8308897926249416
ENSG00000162592.10,2.127616570538282,0.9736419665138352,2.053462240934191,0.47414651562859605,0.6353954301132733,
ENSG00000235169.12,75.63080040596203,3.3395748662688574,0.5478307990733459,6.095996924447728,1.0875750426541408e-09,6.82069732467128e-09
ENSG00000130764.11,1104.2436638857912,-0.4851374515855734,0.14082729718387269,-3.4449106195097143,0.0005712482520194545,0.0015723271007876962
ENSG00000266075.2,6.118813563633525,2.819051166466116,1.6676461991368392,1.6904371970057168,0.09094434380832267,0.12945545136537845
ENSG00000272153.1,23.859148235396752,0.29566530779374156,0.5518142925502394,0.5358058168941374,0.5920927615899133,0.6535764956930543
ENSG00000116198.15,1266.0605808484395,0.7862527605152181,0.1414029280654477,5.560371141333824,2.692015529406217e-08,1.4428487472230612e-07
ENSG00000169598.18,344.4386311989887,-0.7901202417622212,0.2132735997750079,-3.704725960436525,0.00021161939164695217,0.0006336063258910493
ENSG00000198912.12,590.057185521596,-0.8564511370767435,0.1617474072149506,-5.294991442667034,1.1902198403646702e-07,5.892884803228369e-07
ENSG00000236423.9,37.32347879706043,-0.058441878039521604,0.4715571156071781,-0.12393382711290804,0.901367669246171,0.921477138914443
ENSG00000289893.2,2.1771782734286536,-0.6515949277270914,2.001238851275836,-0.3255957814888935,0.7447302043102189,
ENSG00000131697.19,810.8298823830432,-0.43694642075159146,0.14747141917090872,-2.962922735863836,0.0030473304980352836,0.0071496049506158624
ENSG00000299539.1,3.9644987166887615,3.784839751479291,2.5828673225968246,1.4653635974123511,0.14282174363894265,
ENSG00000069424.16,8967.755468438405,-0.28838236136957196,0.12997987700718636,-2.2186692895056965,0.026509231805174376,0.04676123503376106
ENSG00000116254.18,12.790796576672832,1.8328543562952717,0.9578851960555557,1.9134384411020475,0.05569194715300309,0.08656799491152221
ENSG00000116251.12,4037.355812730527,-0.16573576710490776,0.1474021032142023,-1.1243785773128574,0.26085245623427433,0.32571820579407285
ENSG00000158286.14,21.643521813022065,4.764878377908402,1.52729497208367,3.1198154023958686,0.0018096440864382812,0.0044694838080099565
ENSG00000116237.17,1079.6858130251694,-1.9697399973857457,0.15763066548761606,-12.49591880674065,7.85831133684607e-36,2.8642322990435677e-34
ENSG00000225077.4,11.944609471730946,-0.825378161981232,0.7658774669272982,-1.0776895751909907,0.28117231228488826,0.3476215730075202
ENSG00000158292.8,69.93120880367255,-2.36192257062523,0.4100399100049893,-5.760226048719235,8.400136286665557e-09,4.781979424949948e-08
ENSG00000097021.22,599.1497153014604,-3.9018155361928173,0.21195494761626035,-18.408702321292196,1.1187109720154838e-75,1.3251964546162141e-73
ENSG00000271746.1,13.298230830501637,1.1177468317570978,0.8212542595835842,1.3610240905463913,0.1735060765004568,0.2285037429235713
ENSG00000187017.18,57.92918436337559,-0.07429936764264003,0.3747310736836854,-0.19827383652031197,0.8428308207460142,0.8730971428976526
ENSG00000215788.12,15.653787531246872,0.7518881688942055,0.877493795958615,0.8568586722289108,0.39152299528023515,0.46126102231872385
ENSG00000171680.24,54.3854133963852,1.3220056850978523,0.5911779754715729,2.2362228295858113,0.025337178495982278,0.04503623314753973
ENSG00000162408.12,1075.2554715517012,-0.18777009667135086,0.15462757556899728,-1.2143377142168597,0.22461878950805558,0.28584345384825127
ENSG00000229519.2,11.776524750282368,2.7819086806076183,1.2041456693481425,2.310275867299003,0.020872886111086775,0.038239484509205536
ENSG00000173662.21,4.159903575006967,3.8548112685435423,2.5710111418751795,1.4993366639912797,0.1337863154078625,
ENSG00000204859.14,1041.1284852682234,0.3327728655284188,0.16165479995551876,2.058539960582582,0.03953832941043417,0.06538342585359538
ENSG00000162413.17,1108.7682581650354,0.5565523259642199,0.17378622152434933,3.2025112295006704,0.0013623498855598257,0.003469754340281029
ENSG00000295286.1,7.539311928127087,4.711594199890798,2.5011653651110737,1.8837595728827639,0.0595975042130703,0.09153354612586727
ENSG00000304810.1,1.4590997538037151,2.342969617832564,2.912220142855227,0.8045303936176498,0.4210907234681772,
ENSG00000116273.7,331.3935985410496,-0.509382534681691,0.1852028267654807,-2.7504036713581796,0.005952188922302638,0.012946112637921647
ENSG00000041988.17,165.86884204642973,0.28082473248393003,0.2553752004593535,1.0996554558892147,0.2714822697101348,0.33721401898849357
ENSG00000007923.18,994.1487539117431,-1.0548356509400656,0.14169449338696524,-7.444436447218365,9.735912786264462e-14,8.959453626037585e-13
ENSG00000237436.2,21.47315793048015,1.9880731257259558,0.7821144855030089,2.5419208601504764,0.011024513237248427,0.02212054327358523
ENSG00000171735.21,849.7833903644957,-1.3605132170970486,0.17117367886715823,-7.948144984094746,1.8932500455699604e-15,2.026077775821385e-14
ENSG00000227950.1,13.70991491328044,4.087138335549312,1.547172951231304,2.641681611804679,0.008249556561943453,0.017201259369451778
ENSG00000269978.2,9.013213712416704,-2.615183096127317,0.8334896132816308,-3.1376312967245856,0.0017031897362118887,0.004237045959052587
ENSG00000049245.13,842.529909468018,0.38521021764860586,0.21267879574765694,1.8112300114095867,0.07010525440471263,0.1044659762859117
